"status_id","created_at","user_id","screen_name","text","source","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x994700379400130561",2018-05-10 22:07:05,"x29484948","EduardoMira","O responsável por um refrigerante ruim como o Dolly tinha que ter sido preso há anos.","Twitter for Android",,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994700338417537026",2018-05-10 22:06:55,"x289176221","OliveiraKayque","EU NÃO IA BEBER HOJE MAS OLHA... COM ESSA NOTÍCIA DA PRISÃO DO DOLLY NÃO TEM COMO, VOU TER QUE ATIVAR O MODO FÁBIO ASSUNÇÃO. VAI SER GUARANÁ DOLLY COM COROTE ATÉ CAIR #PAZ","Twitter for Android",,,,FALSE,FALSE,0,0,"PAZ",,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994700235774492673",2018-05-10 22:06:31,"x2444645030","anattadi","Bom, aparentemente a pauta twitteira do dia foi:
- Treta @ Urgh com participação de Kendall Jenner
- Suzane Richthofen saindo novamente da cadeia com cabelo hidratadíssimo
- Padre tuiteiro acusado de intolerância religiosa
- Dolly preso hoje mesmo","Twitter Web Client",,,,FALSE,FALSE,2,1,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994700154094538753",2018-05-10 22:06:12,"x171909089","locodobodoque","Dono dos refrigerantes Dolly é preso em SP acusado de fraude fiscal https://t.co/VHzCI6tsag","Google",,,,FALSE,FALSE,0,0,,,"goo.gl/fb/gw6DbT","https://t.co/VHzCI6tsag","https://goo.gl/fb/gw6DbT",,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994700099208073216",2018-05-10 22:05:58,"x2194840093","LuPaiva40","@flavioautista Eu também ea um monte de crianças envolvido com a Dolly","Twitter Web Client","x994644733954838528","x129001319","flavioautista",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x129001319","flavioautista","pt",,,,,,,,,,,,,
"x994700075581497345",2018-05-10 22:05:53,"x3046693269","nanda_giac","@Dolly_Santorini Eu valorizo, mas só quando dá pra valorizar","Twitter for iPhone","x994695493178585094","x2788464524","Dolly_Santorini",FALSE,FALSE,1,1,,,,,,,,,,,,,,"x2788464524","Dolly_Santorini","pt",,,,,,,,,,,,,
"x994700063271157760",2018-05-10 22:05:50,"x780233879567335424","augusdaniel__","O dono da Dolly foi preso. Se esse não é o sinal do fim, não sei mais o que falta.","Twitter for Android",,,,FALSE,FALSE,3,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994699975740329984",2018-05-10 22:05:29,"x183041843","RaqueLarrat","Eu to a 1 hora cantando a música do dolly sem parar #DollyLivre","Twitter for Android",,,,FALSE,FALSE,1,0,"DollyLivre",,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994699785125982213",2018-05-10 22:04:44,"x124593532","maripeacefc","Era pra eu estar respondendo forum, mas estou vendo memes do Dolly preso... Acampamento dollyinho livre kkkkkkkkkkkkkkk","Twitter Web Client",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994699689160331266",2018-05-10 22:04:21,"x861355184957644800","Camirosaa","Vai ter open bar de dolly no presídio então?! https://t.co/OoWHkiQdDs","Twitter for iPhone",,,,TRUE,FALSE,1,0,,,"twitter.com/jornaloglobo/s…","https://t.co/OoWHkiQdDs","https://twitter.com/jornaloglobo/status/994557462433927169",,,,,,,,,,,"pt","x994557462433927169","Polícia prende dono da companhia de refrigerantes Dolly em SP. https://t.co/dwwMya1X1u https://t.co/R7HX3YBwLX",,,,,,,,,,,
"x994699634323968003",2018-05-10 22:04:08,"x2890176058","arthurdiogo02","@mskretzmann maneiro, mas tu viu que o dono da Dolly foi preso por fraude fiscal?","Twitter Web Client","x994699286163132416","x949041378213974017","mskretzmann",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x949041378213974017","mskretzmann","pt",,,,,,,,,,,,,
"x994699621455802368",2018-05-10 22:04:05,"x3130987930","ernestokrapf","@ribeirlice É um laboratório de metafetamina disfarçado de fábrica da dolly","Twitter for Android","x994684069152731136","x905818013819166720","ribeirlice",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x905818013819166720","ribeirlice","pt",,,,,,,,,,,,,
"x994699614363242497",2018-05-10 22:04:03,"x89745774","Elvims","@samusmonteiro @correio Olha para mim o único preso político no Brasil e o Dolly, não vai ter golpe, pegaremos em armas https://t.co/SbaH76vyEo","Twitter for iPad","x994595930094690308","x3151944089","samusmonteiro",FALSE,FALSE,0,0,,,,,,"http://pbs.twimg.com/media/Dc3iBalX4AA82HG.jpg","https://t.co/SbaH76vyEo","https://twitter.com/Elvims/status/994699614363242497/photo/1","photo","http://pbs.twimg.com/media/Dc3iBalX4AA82HG.jpg","https://t.co/SbaH76vyEo","https://twitter.com/Elvims/status/994699614363242497/photo/1",,"x3151944089 67150902","samusmonteiro correio","pt",,,,,,,,,,,,,
"x994699590812295173",2018-05-10 22:03:57,"x4821453309","_ramonzete","jkkkkkkkkkkkkkkkkkkkkkkkkkk eu li dolly + fraude fiscal ja pensei = a pior melhor empresa pra lavar dinheiro ja existente","Twitter Web Client",,,,FALSE,FALSE,3,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994699438143823873",2018-05-10 22:03:21,"x20590450","marcelocoli","O Dono da Dolly foi preso é por fazer aquela propaganda cretina que faz. 

Bem feito.","Twitter Web Client",,,,FALSE,FALSE,7,2,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994699415750311938",2018-05-10 22:03:15,"x903451296920993794","almeidagsf","Dolly Livre e Lula preso, procede ?","Twitter for Android",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994699376244215808",2018-05-10 22:03:06,"x212916157","jornalcont","#jornalcontabil #fraude #sonegação #dolly #coca-cola

Leia no seu https://t.co/m6hkOoO6iN

#contabilidade #jornalcontabil #cacic #receitafederal #FISCO #IRPF #IMPOSTODERENDA #2018 #CARNÊLEÃO #compartilhe #Leia https://t.co/QO79U9vlkU","MLabs Produção",,,,FALSE,FALSE,0,0,"jornalcontabil fraude sonegação dolly coca contabilidade jornalcontabil cacic receitafederal FISCO IRPF IMPOSTODERENDA CARNÊLEÃO compartilhe Leia",,"jornalcontabil.com.br","https://t.co/m6hkOoO6iN","http://www.jornalcontabil.com.br","http://pbs.twimg.com/media/Dc3hz0qX0AszXK_.jpg","https://t.co/QO79U9vlkU","https://twitter.com/jornalcont/status/994699376244215808/photo/1","photo","http://pbs.twimg.com/media/Dc3hz0qX0AszXK_.jpg","https://t.co/QO79U9vlkU","https://twitter.com/jornalcont/status/994699376244215808/photo/1",,,,"pt",,,,,,,,,,,,,
"x994699340810801152",2018-05-10 22:02:58,"x829824629275521025","whateverfgp","@FabiPerez_ @Fatiminha04 Hoje no Brasil todos jantam tomando um Dolly","Twitter for Android","x994697146782961664","x60468604","FabiPerez_",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x60468604 53511996","FabiPerez_ Fatiminha04","pt",,,,,,,,,,,,,
"x994699321953214466",2018-05-10 22:02:53,"x2183723955","gregory_barros","@VEJA Refrigerante de verdade é Dolly https://t.co/ngpC7tnnax","Twitter for Android","x994552069146193922","x17715048","VEJA",FALSE,FALSE,0,0,,,,,,"http://pbs.twimg.com/media/Dc3hsciXUAA_h1S.jpg","https://t.co/ngpC7tnnax","https://twitter.com/gregory_barros/status/994699321953214466/photo/1","photo","http://pbs.twimg.com/media/Dc3hsciXUAA_h1S.jpg","https://t.co/ngpC7tnnax","https://twitter.com/gregory_barros/status/994699321953214466/photo/1",,"x17715048","VEJA","pt",,,,,"https://api.twitter.com/1.1/geo/id/197c7f6df19085d2.json","Campos dos Goytacazes","Campos dos Goytacazes, Brasil","city","Brazil","BR",,,"-41.889022 -40.97475 -40.97475 -41.889022 -22.1204719 -22.1204719 -21.195227 -21.195227"
"x994699287585050624",2018-05-10 22:02:45,"x2898755158","natanaelmaria10","O cara do Dolly sonegou tanto que fez com que não pudesse investir no próprio refrigerante ...

Pq puta merda o refrigerante ruim pqp","Twitter for Android",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994699260863139840",2018-05-10 22:02:39,"x129942067","mahcasti","Até tu Dolly?!","Twitter for Android",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994699179229368321",2018-05-10 22:02:19,"x993972954974257158","ohenriqueluiz","E me conta uma coisa? O povo da Dolly sonegou desse jeito e continua com aqueles comerciais! <f0><U+009F><U+0091><U+0080>","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994699159864270848",2018-05-10 22:02:14,"x2890058697","sergiowillian01","Eu internado o dono da dolly é corrupto ta dificil essa vida","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994699155992973313",2018-05-10 22:02:14,"x819246389116936192","FNN_FakeNews","Presidente da Dolly solicita frigobar para sua cela, pois o sabor brasileiro é melhor bem geladinho! 
#DollynhoLivre #Dolly","Twitter for Android",,,,FALSE,FALSE,18,2,"DollynhoLivre Dolly",,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994699091614621697",2018-05-10 22:01:58,"x38732752","jaimecfreitas","@radiobandnewsfm @RBandeirantes Dolly é primeiro disparado nas pesquisas datafolha do melhor refrigerante do mundo","Twitter Web Client","x994559113718849536","x26573303","radiobandnewsfm",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x26573303 40261159","radiobandnewsfm RBandeirantes","pt",,,,,,,,,,,,,
"x994698827696402433",2018-05-10 22:00:55,"x28674943","marianafalcao","A melhor foi a do Dolly com o cartaz da Coca-cola https://t.co/pdwIZXajcx","Twitter Web Client",,,,TRUE,FALSE,0,0,,,"twitter.com/liviaalima/sta…","https://t.co/pdwIZXajcx","https://twitter.com/liviaalima/status/994666936863789056",,,,,,,,,,,"pt","x994666936863789056","ATENÇÃO PARA O RESUMÃO DO DIA PRA QUEM CHEGOU AGORA:

Treta Urgh com participação de Kendall Jenner
Suzane saindo novamente da cadeia com cabelo hidratadíssimo
Padre tuiteiro acusado de intolerância religiosa
Dolly preso hoje mesmo
Lágrimas e tristezas (a pauta rotineira do site)",,,,,,,,,,,
"x994698730573123585",2018-05-10 22:00:32,"x799263325750181888","stuffmaIik","que absurdo mano, onde esse pai vai chegar? até o pequeno dolly lavando dinheiro, eu nao posso mais confiar em ninguem mesmo... https://t.co/jK2OKfq8MJ","Twitter for iPhone",,,,TRUE,FALSE,0,0,,,"twitter.com/jornaloglobo/s…","https://t.co/jK2OKfq8MJ","https://twitter.com/jornaloglobo/status/994557462433927169",,,,,,,,,,,"pt","x994557462433927169","Polícia prende dono da companhia de refrigerantes Dolly em SP. https://t.co/dwwMya1X1u https://t.co/R7HX3YBwLX",,,,,,,,,,,
"x994698706703220737",2018-05-10 22:00:26,"x81851681","viktoriabp","sou dollyinho seu amiguinho — eu te ofereço um Dolly com muita emoçãooo https://t.co/SmgxrBqo5R","Curious Cat",,,,FALSE,FALSE,0,0,,,"curiouscat.me/viktoriabp/pos…","https://t.co/SmgxrBqo5R","https://curiouscat.me/viktoriabp/post/468551271?1525989626",,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994698692262268928",2018-05-10 22:00:23,"x177600915","Debulhadeiro","@sensacionalista Aqui prá nós, bota propaganda ruim desse guaraná dolly. No Sul virou sinônimo de coisa feia. A gente diz ""mais feio que propaganda do dolly.... kkkkkkkkk","Twitter Web Client","x994583127132688384","x36751573","sensacionalista",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x36751573","sensacionalista","pt",,,,,,,,,,,,,
"x994698631432364032",2018-05-10 22:00:08,"x786978008745803777","hachurart","CARALHO PRENDERAM O DOLLY https://t.co/5URUi77WDB","Twitter Web Client",,,,FALSE,FALSE,1,0,,,,,,"http://pbs.twimg.com/media/Dc3hFFtW4AEyb8c.jpg","https://t.co/5URUi77WDB","https://twitter.com/hachurart/status/994698631432364032/photo/1","photo","http://pbs.twimg.com/media/Dc3hFFtW4AEyb8c.jpg","https://t.co/5URUi77WDB","https://twitter.com/hachurart/status/994698631432364032/photo/1",,,,"pt",,,,,,,,,,,,,
"x994698613094789121",2018-05-10 22:00:04,"x1006944824","106sertaneja","O empresário Laerte Codonho, um dos sócios da Dolly, foi preso, na manhã desta quinta-feira, 10, em São Paulo. https://t.co/1Z6awHM8hZ","Facebook",,,,FALSE,FALSE,0,0,,,"106sertaneja.com.br/noticias/socio…","https://t.co/1Z6awHM8hZ","https://www.106sertaneja.com.br/noticias/socio-da-dolly-e-preso-em-sao-paulo",,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994698580173737986",2018-05-10 21:59:56,"x21148770","jean_suzuki","Dono da Dolly preso por motivos de: https://t.co/3n2XRZG3Jb","Twitter Web Client",,,,FALSE,FALSE,1,0,,,,,,"http://pbs.twimg.com/media/Dc3hDiBXUAEzNyc.jpg","https://t.co/3n2XRZG3Jb","https://twitter.com/jean_suzuki/status/994698580173737986/photo/1","photo","http://pbs.twimg.com/media/Dc3hDiBXUAEzNyc.jpg","https://t.co/3n2XRZG3Jb","https://twitter.com/jean_suzuki/status/994698580173737986/photo/1",,,,"pt",,,,,,,,,,,,,
"x994698578156314626",2018-05-10 21:59:56,"x2859607041","Tonfidelis","Dono da empresa Dolly preso por fraudes fiscais, blz... agora prender políticos vagabundos protegidos por foro privilegiado e que roubaram bilhões não querem né, não fazem um esforço","Twitter for iPhone",,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994698569960644608",2018-05-10 21:59:54,"x38732752","jaimecfreitas","@VEJA Dolly é primeiro disparado nas pesquisas datafolha do melhor refrigerante do mundo","Twitter Web Client","x994552069146193922","x17715048","VEJA",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x17715048","VEJA","pt",,,,,,,,,,,,,
"x994698465258196998",2018-05-10 21:59:29,"x200187462","MrYagami_","Quando você faz merda e tenta jogar a culpa no seu irmão mais velho

#Dolly https://t.co/eTZ7SQJjzN","Twitter Web Client",,,,FALSE,FALSE,0,0,"Dolly",,,,,"http://pbs.twimg.com/media/Dc3g3N-XUAAz_XL.jpg","https://t.co/eTZ7SQJjzN","https://twitter.com/MrYagami_/status/994698465258196998/photo/1","photo","http://pbs.twimg.com/media/Dc3g3N-XUAAz_XL.jpg","https://t.co/eTZ7SQJjzN","https://twitter.com/MrYagami_/status/994698465258196998/photo/1",,,,"pt",,,,,,,,,,,,,
"x994698449105846272",2018-05-10 21:59:25,"x36553956","sdpcat","@GloboNews só tenho.pena dos funcionários do grupo dolly. Vai.perder seus empregos","Twitter for Android",,"x142393421","GloboNews",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x142393421","GloboNews","pt",,,,,,,,,,,,,
"x994698320986755072",2018-05-10 21:58:54,"x144170079","_marcelofurtado","Dolly só foi preso pq é um refrigerante do povo, de origem humilde. Com Dolly milhões de pobres mataram a sede. #DollyLivre #DollyGuerreirodoPovoBrasileiro https://t.co/cxyDVmWTro","Twitter for iPhone",,,,FALSE,FALSE,19,9,"DollyLivre DollyGuerreirodoPovoBrasileiro",,,,,"http://pbs.twimg.com/media/Dc3g19WW0AEWF4K.jpg","https://t.co/cxyDVmWTro","https://twitter.com/_marcelofurtado/status/994698320986755072/photo/1","photo","http://pbs.twimg.com/media/Dc3g19WW0AEWF4K.jpg","https://t.co/cxyDVmWTro","https://twitter.com/_marcelofurtado/status/994698320986755072/photo/1",,,,"pt",,,,,,,,,,,,,
"x994698247745794048",2018-05-10 21:58:37,"x2842247849","Roh_Andrad","O único erro do Dolly foi matar a sede de milhões de brasileiros, não ficaremos calados diante dessa prisão. VAI TER LUTA SIM! DOLLY GUERREIRO DO POVO BRASILEIRO

#DollyLivre","Twitter Web Client",,,,FALSE,FALSE,4,7,"DollyLivre",,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994698108427743232",2018-05-10 21:58:04,"x38732752","jaimecfreitas","@exame Dolly é primeiro disparado nas pesquisas datafolha do melhor refrigerante do mundo","Twitter Web Client","x994562994712428545","x30070288","exame",FALSE,FALSE,2,0,,,,,,,,,,,,,,"x30070288","exame","pt",,,,,,,,,,,,,
"x994698083480064000",2018-05-10 21:57:58,"x52561554","CorreaDeMattos","Fraudes da Dolly acumulam R$ 4 bi e já duram ao menos 20 anos, diz Procuradoria https://t.co/J4sL3jjmp1","Facebook",,,,FALSE,FALSE,0,0,,,"www1.folha.uol.com.br/mercado/2018/0…","https://t.co/J4sL3jjmp1","https://www1.folha.uol.com.br/mercado/2018/05/policia-prende-dono-da-marca-de-refrigerantes-dolly.shtml?utm_source=facebook&utm_medium=social&utm_campaign=comphomefb",,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994697926797680641",2018-05-10 21:57:20,"x918501673366114306","Luciano_M1","Galera tira sarro da Dolly, mas se o cara sonegou 4 bilhões, quanto faturou então? <f0><U+009F><U+00A4><U+00B7><f0><U+009F><U+008F><U+00BB><U+200D><U+2642><U+FE0F>","Twitter for Android",,,,FALSE,FALSE,3,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994697890009440258",2018-05-10 21:57:12,"x171909089","locodobodoque","Dono dos refrigerantes Dolly é preso em SP acusado de fraude fiscal
https://t.co/ttdkdXGf9n","Twitter Web Client",,,,FALSE,FALSE,0,0,,,"locodobodoque.blogspot.com.br/2018/05/dono-d…","https://t.co/ttdkdXGf9n","https://locodobodoque.blogspot.com.br/2018/05/dono-dos-refrigerantes-dolly-e-preso-em.html",,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994697875094425605",2018-05-10 21:57:08,"x342441871","rubenrick","Agora sim Dolly é o sabor brasileiro.","Twitter for Android",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994697868438130689",2018-05-10 21:57:07,"x3397992557","Leonardosni","@policiafederal @MPF_PGR Como assim só a Dolly como sonegação fiscal? E o Grupo Globo sonegação de 600 milhões nada? @GloboNews #edicao18","Twitter for Android",,"x106714016","policiafederal",FALSE,FALSE,0,0,"edicao18",,,,,,,,,,,,,"x106714016 259840707 142393421","policiafederal MPF_PGR GloboNews","pt",,,,,,,,,,,,,
"x994697734241378310",2018-05-10 21:56:35,"x449136121","p_fbarbosa","HOJE VOU ENCHER A CARA DE DOLLY....#DollyLivre https://t.co/sIBMNhm4mw","Twitter for Android",,,,FALSE,FALSE,0,0,"DollyLivre",,,,,"http://pbs.twimg.com/media/Dc3gT4nX4AYmdrY.jpg","https://t.co/sIBMNhm4mw","https://twitter.com/p_fbarbosa/status/994697734241378310/photo/1","photo","http://pbs.twimg.com/media/Dc3gT4nX4AYmdrY.jpg","https://t.co/sIBMNhm4mw","https://twitter.com/p_fbarbosa/status/994697734241378310/photo/1",,,,"pt",,,,,,,,,,,,,
"x994697485535891456",2018-05-10 21:55:35,"x3142100615","reraifu","O crime do Dolly foi ter matado a sede de milhões de brasileiros! #DollyLivre #ForaCoca","Twitter Web Client",,,,FALSE,FALSE,1,0,"DollyLivre ForaCoca",,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994697464639905793",2018-05-10 21:55:30,"x175236026","realdollynho","Atenção fãs de Dolly: estou selecionando ateus pra fazerem uma oração na missa antes da minha prisão
#DollynhoLivre","Twitter for Android",,,,FALSE,FALSE,4,2,"DollynhoLivre",,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994697432503119872",2018-05-10 21:55:23,"x97768738","Jerffeson_","Primeira imagem de Dolly na prisão é divulgada #DollyLivre  #DollyinhoLivre https://t.co/69t2b1sQp0","Twitter for Android",,,,FALSE,FALSE,0,0,"DollyLivre DollyinhoLivre",,,,,"http://pbs.twimg.com/media/Dc3gCo1X4AAH3lV.jpg","https://t.co/69t2b1sQp0","https://twitter.com/Jerffeson_/status/994697432503119872/photo/1","photo","http://pbs.twimg.com/media/Dc3gCo1X4AAH3lV.jpg","https://t.co/69t2b1sQp0","https://twitter.com/Jerffeson_/status/994697432503119872/photo/1",,,,"pt",,,,,,,,,,,,,
"x994697419718840320",2018-05-10 21:55:20,"x952563119087382529","anal_fa","e agora quem vai fazer os comercial do dolly","Twitter for Android",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994697360927227904",2018-05-10 21:55:06,"x38732752","jaimecfreitas","@cartacapital Dolly é um PRESO POLÍTICO cujo único crime foi fazer o pobre tomar guaraná.
#DollyLivre 
#DollynhoLivre
#VaiTerLuta","Twitter Web Client","x994649581295153153","x16632084","cartacapital",FALSE,FALSE,1,0,"DollyLivre DollynhoLivre VaiTerLuta",,,,,,,,,,,,,"x16632084","cartacapital","pt",,,,,,,,,,,,,
"x994697306434953216",2018-05-10 21:54:53,"x1935344947","spfc_gii","Quando o jogo tá valendo Dolly https://t.co/MCO2suBMbl","Twitter Lite",,,,TRUE,FALSE,7,2,,,"twitter.com/citou_soberano…","https://t.co/MCO2suBMbl","https://twitter.com/citou_soberano/status/994623307218550785",,,,,,,,,,,"pt","x994623307218550785","https://t.co/ZhVp9IB4WG",,,,,,,,,,,
"x994697242731827200",2018-05-10 21:54:37,"x2842247849","Roh_Andrad","@JqTeixeira ESTOU COM DOLLY!
DOLLY MERECE SER JULGADO NAS URNAS 
#DOLLYLIVRE","Twitter Web Client","x994631081759592448","x774592682144464896","JqTeixeira",FALSE,FALSE,2,0,"DOLLYLIVRE",,,,,,,,,,,,,"x774592682144464896","JqTeixeira","pt",,,,,,,,,,,,,
"x994697237690187776",2018-05-10 21:54:36,"x945732094185132032","PoaComAcento","POLICIA PRENDE DONO DE EMPRESA DE REFRIGERANTES #DOLLY EM SP https://t.co/GSON3uA2DB https://t.co/6tTL1AnFcd","Twitter Web Client",,,,FALSE,FALSE,0,0,"DOLLY",,"poacomacento.com/2018/05/10/pol…","https://t.co/GSON3uA2DB","https://poacomacento.com/2018/05/10/policia-prende-dono-de-empresa-de-refrigerantes-dolly-em-sp/","http://pbs.twimg.com/media/Dc3f0uaXkAASw--.jpg","https://t.co/6tTL1AnFcd","https://twitter.com/PoaComAcento/status/994697237690187776/photo/1","photo","http://pbs.twimg.com/media/Dc3f0uaXkAASw--.jpg","https://t.co/6tTL1AnFcd","https://twitter.com/PoaComAcento/status/994697237690187776/photo/1",,,,"pt",,,,,,,,,,,,,
"x994697213090631687",2018-05-10 21:54:30,"x3340257171","o_thiago86","@JqTeixeira @guilhermenoia23 Eu ainda não acredito que prenderam o Dolly!
Coca-Cola golpista!","Twitter Lite","x994684769014374400","x774592682144464896","JqTeixeira",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x774592682144464896 334220620","JqTeixeira guilhermenoia23","pt",,,,,,,,,,,,,
"x994697187505385473",2018-05-10 21:54:24,"x964990006573043712","Crlgarden","Tava aqui pensando: ""eu nunca tomei esse refrigerante dolly""","Twitter Web Client",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994697182480617474",2018-05-10 21:54:23,"x3007825966","MorgadoLuiza","Gente até o dono da dolly tá sendo preso  chocadaaaaaa n há nada oculto que n venha ser revelado 
#acordabrasil","Twitter for Android",,,,FALSE,FALSE,0,0,"acordabrasil",,,,,,,,,,,,,,,"pt",,,,,"https://api.twitter.com/1.1/geo/id/97bcdfca1a2dca59.json","Rio de Janeiro","Rio de Janeiro, Brazil","city","Brazil","BR",,,"-43.795449 -43.0877068 -43.0877068 -43.795449 -23.08302 -23.08302 -22.7398234 -22.7398234"
"x994697168832344069",2018-05-10 21:54:20,"x3244001243","DogeVinicius","a gente gasta a dolly mas só de sonegação o cara tem 4 bilhoes, imagina quanto de dinheiro q aquilo n rende","Twitter Web Client",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994697154601144326",2018-05-10 21:54:16,"x714869864322752512","micaoliveira_","Meu pai fazendo a música do dono da dolly que foi preso melhor coisa ksksksksk","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994697121810075648",2018-05-10 21:54:09,"x14721668","Manfredo","@pauleira72 Dolly...guerreira...do povo brasileiro!!","Twitter Web Client","x994695813191426048","x28172588","pauleira72",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x28172588","pauleira72","pt",,,,,,,,,,,,,
"x994696975818903552",2018-05-10 21:53:34,"x759909561608253440","gustarque","o dono da dolly só foi preso pq criou a mesma musica pra o dia das mães, pais, crianças, natal, páscoa, dia da independencia...","Twitter Web Client",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994696960882958353",2018-05-10 21:53:30,"x983787598572347393","fritz_brasil","@GABRlELPlNHElRO Cheiranécio e Farinhas disseram que processarão o Dolly.

Não admitem que coloquem a culpa na Coca.","Twitter for Android","x994687149130776576","x871133532810125312","GABRlELPlNHElRO",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x871133532810125312","GABRlELPlNHElRO","pt",,,,,,,,,,,,,
"x994696960253808640",2018-05-10 21:53:30,"x304629268","mmreislopes","QUEM SERA QUE TA POR TRAZ DA PRISAO ....DOLLY.....!!!!!","Twitter Web Client",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994696942570622981",2018-05-10 21:53:26,"x39054648","FabioGuere","Porra Seu Dolly, sonegar gás no refri até passa, mas impostos não pode, né amiguinho?!","Facebook",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994696895045029894",2018-05-10 21:53:15,"x1126075177","sarahalvesx","o dono da Dolly foi preso","Twitter for Android",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994696880683651073",2018-05-10 21:53:11,"x177637022","naomorejapa","Kkkkkkkkkkkk o dono dá Dolly foi preso por fraude<U+200B> e segurou uma placa escrito ""preso pela coca-cola"" istorei https://t.co/qqO4o7Qz5S","Twitter for Android",,,,FALSE,FALSE,0,0,,,,,,"http://pbs.twimg.com/media/Dc3fhqAW4AEHGzp.jpg","https://t.co/qqO4o7Qz5S","https://twitter.com/naomorejapa/status/994696880683651073/photo/1","photo","http://pbs.twimg.com/media/Dc3fhqAW4AEHGzp.jpg","https://t.co/qqO4o7Qz5S","https://twitter.com/naomorejapa/status/994696880683651073/photo/1",,,,"pt",,,,,,,,,,,,,
"x994696850077863937",2018-05-10 21:53:04,"x239509294","jorgeborgesrj","Festinha sem Dolly é farsa!!","Facebook",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994696837620641792",2018-05-10 21:53:01,"x3323590083","RioWestFm","Preso por fraudes de até R$ 4 bi, dono da Dolly acusa Coca-Cola https://t.co/dZpAxayzVD","Google",,,,FALSE,FALSE,0,0,,,"youtu.be/Os3CSmPeWRM?a","https://t.co/dZpAxayzVD","http://youtu.be/Os3CSmPeWRM?a",,,,,,,,,,,"pt",,,,,,,,,,,,,
